,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
2794,2971,coinmarketcap.com,114.172220230103,49.1199493408203,70.0,24.5599746704102,17736.0,10835.0,422617.0,196.240.54.53,Riga,Latvia,85,5170,4704882,Financial Websites
2795,2972,spanishdict.com,299.34549331665,55.6924343109131,314.0,27.8462171554565,2492.0,562.0,218275.0,196.240.54.53,Riga,Latvia,42,3201,2859919,Other
2796,2973,goodhousekeeping.com,109.411001205444,41.3262844085693,53.0,20.6631422042847,1219.0,637.0,421090.0,196.240.54.53,Riga,Latvia,88,945,1589929,Other
2797,2974,dominos.com,155.0133228302,47.393798828125,309.0,23.6968994140625,3048.0,555.0,47710.0,196.240.54.53,Riga,Latvia,44,1498,4774371,Other
2798,2975,twitch.tv,142.682552337646,41.9561862945557,0.0,20.9780931472778,2469.0,1094.0,214129.0,196.240.54.53,Riga,Latvia,52,775,1527514,Entertainment Websites
2800,2977,poki.com,88.4885787963867,41.8679714202881,101.0,20.933985710144,17192.0,481.0,279293.0,196.240.54.53,Riga,Latvia,6615,48489,12458943,Gaming Websites
2801,2978,caranddriver.com,107.048988342285,42.5622463226318,49.0,21.2811231613159,1217.0,694.0,457783.0,196.240.54.53,Riga,Latvia,106,1020,1589935,Other
2802,2979,github.com,149.241209030151,45.3305244445801,81.0,22.66526222229,1227.0,1052.0,234645.0,196.240.54.53,Riga,Latvia,41,296,70279,Other
2803,2980,hotels.com,134.482622146606,47.4741458892822,633.0,23.7370729446411,12936.0,12045.0,904629.0,196.240.54.53,Riga,Latvia,326,1597,158797,Other
2804,2981,globo.com,537.071466445923,50.4162311553955,290.0,25.2081155776978,16165.0,3924.0,1039810.0,196.240.54.53,Riga,Latvia,42,7007,19704175,Other
2805,2982,theguardian.com,105.656862258911,41.7096614837647,51.0,20.8548307418823,10890.0,558.0,1250066.0,196.240.54.53,Riga,Latvia,462,16432,3885370,News Websites
2807,2985,expedia.com,116.222620010376,41.5966510772705,681.0,20.7983255386353,9922.0,2848.0,1383344.0,196.240.54.53,Riga,Latvia,43,9112,18538233,Other
2808,2986,realtor.com,624.990701675415,43.3475971221924,631.0,21.6737985610962,19194.0,1546.0,952580.0,196.240.54.53,Riga,Latvia,323,511506,80448854,Other
2809,2987,crazygames.com,92.0698642730713,41.5232181549072,63.0,20.7616090774536,10725.0,786.0,667558.0,196.240.54.53,Riga,Latvia,2570,17159,13136053,Gaming Websites
2810,2988,digitaltrends.com,116.563558578491,42.2990322113037,54.0,21.1495161056519,6535.0,3879.0,659076.0,196.240.54.53,Riga,Latvia,43,10186,10419440,Other
2811,2989,nba.com,408.447504043579,42.5882339477539,798.0,21.294116973877,4269.0,1992.0,488511.0,196.240.54.53,Riga,Latvia,47,448,192898,Other
2812,2990,nintendo.com,564.14008140564,42.3035621643066,50.0,21.1517810821533,2623.0,1434.0,768578.0,196.240.54.53,Riga,Latvia,44,554,326883,Gaming Websites
2813,2991,akc.org,158.613920211792,41.9926643371582,58.0,20.9963321685791,10737.0,538.0,599935.0,196.240.54.53,Riga,Latvia,43,37829,48119824,Other
2814,2992,fast.com,246.071100234985,42.7534580230713,77.0,21.3767290115356,3364.0,1695.0,25627.0,196.240.54.53,Riga,Latvia,88,3981,13767599,Other
2815,2993,decathlon.com,127.358198165894,45.9234714508057,85.0,22.9617357254028,6274.0,1442.0,1197068.0,196.240.54.53,Riga,Latvia,42,21170,25290568,Other
2816,2995,stackoverflow.com,156.735897064209,41.3191318511963,168.0,20.6595659255981,1109.0,900.0,175990.0,196.240.54.53,Riga,Latvia,616,3799,2016187,Other
2818,2998,www2.hm.com,150.209903717041,43.5459613800049,131.0,21.7729806900024,2482.0,1266.0,1516569.0,196.240.54.53,Riga,Latvia,42,593,362846,Other
2819,2999,grubhub.com,110.854625701904,42.4489974975586,50.0,21.2244987487793,991.0,360.0,2701.0,196.240.54.53,Riga,Latvia,40,298,78105,Other
2821,3001,facebook.com,111.698627471924,37.2292995452881,314.0,18.614649772644,1947.0,1570.0,132626.0,45.82.33.65,Vilnius,Lithuania,36,4781,27639009,Social Media Sites
2822,3002,amazon.com,507.285833358765,50.2007007598877,239.0,25.1003503799438,1994.0,1229.0,853380.0,45.82.33.65,Vilnius,Lithuania,37,333,158204,E-commerce Platforms
2824,3004,apple.com,111.871242523193,311.215877532959,75.0,155.60793876648,2529.0,745.0,255296.0,45.82.33.65,Vilnius,Lithuania,193,1259,200249,Other
2825,3005,merriam-webster.com,100.122451782227,39.313793182373,63.0,19.6568965911865,2655.0,565.0,266181.0,45.82.33.65,Vilnius,Lithuania,115,11139,11017170,Educational Websites
2826,3006,pinterest.com,113.182306289673,35.6137752532959,295.0,17.806887626648,1048.0,1043.0,261156.0,45.82.33.65,Vilnius,Lithuania,65,681,62207,Social Media Sites
2829,3009,wiktionary.org,132.575273513794,36.0939502716064,95.0,18.0469751358032,499.0,498.0,61262.0,45.82.33.65,Vilnius,Lithuania,38,244,49888,Other
2830,3010,dictionary.com,180.236101150513,36.4022254943848,55.0,18.2011127471924,2306.0,805.0,206345.0,45.82.33.65,Vilnius,Lithuania,77,3920,5209657,Educational Websites
2833,3013,britannica.com,499.677658081055,35.3624820709229,687.0,17.6812410354614,5620.0,1255.0,153421.0,45.82.33.65,Vilnius,Lithuania,73,8738,14941037,Educational Websites
2834,3014,weather.com,107.6500415802,43.3781147003174,106.0,21.6890573501587,1589.0,756.0,779250.0,45.82.33.65,Vilnius,Lithuania,108,1712,2176718,Other
2840,3020,espncricinfo.com,862.839937210083,39.7918224334717,64.0,19.8959112167358,2604.0,1446.0,538716.0,45.82.33.65,Vilnius,Lithuania,35,1129,1374309,Other
2844,3024,mayoclinic.org,545.748949050903,37.2679233551025,205.0,18.6339616775513,7203.0,1017.0,557843.0,45.82.33.65,Vilnius,Lithuania,137,5273,12000442,Health and Medical Websites
2845,3025,cricbuzz.com,396.363496780396,36.5042686462402,61.0,18.2521343231201,2178.0,317.0,137470.0,45.82.33.65,Vilnius,Lithuania,128,5294,13912405,Other
2846,3026,timeanddate.com,335.310697555542,36.80419921875,120.0,18.402099609375,1885.0,623.0,67957.0,45.82.33.65,Vilnius,Lithuania,51,2276,2405690,Other
2847,3027,webmd.com,446.552753448486,37.9993915557861,211.0,18.9996957778931,2018.0,1112.0,292661.0,45.82.33.65,Vilnius,Lithuania,74,758,370562,Health and Medical Websites
2848,3028,thesaurus.com,176.496982574463,35.9954833984375,52.0,17.9977416992188,1904.0,744.0,203224.0,45.82.33.65,Vilnius,Lithuania,308,4147,5381873,Other
2849,3029,whatsapp.com,190.729141235352,47.4648475646973,637.0,23.7324237823486,1867.0,1588.0,279515.0,45.82.33.65,Vilnius,Lithuania,115,1464,7827227,Other
2850,3030,rottentomatoes.com,124.97615814209,36.7579460144043,77.0,18.3789730072021,3588.0,2054.0,394234.0,45.82.33.65,Vilnius,Lithuania,73,3510,1753153,Entertainment Websites
2851,3031,bbc.com,117.696046829224,37.3513698577881,59.0,18.675684928894,2037.0,1206.0,230178.0,45.82.33.65,Vilnius,Lithuania,116,730,140023,News Websites
2852,3032,bestbuy.com,114.599943161011,37.7473831176758,57.0,18.8736915588379,274.0,273.0,221.0,45.82.33.65,Vilnius,Lithuania,50,210,24976,E-commerce Platforms
2853,3033,healthline.com,98.3412265777588,36.3988876342773,663.0,18.1994438171387,2995.0,1222.0,187657.0,45.82.33.65,Vilnius,Lithuania,39,504,282300,Health and Medical Websites
2854,3034,netflix.com,456.959247589111,36.7233753204346,902.0,18.3616876602173,4762.0,3887.0,482229.0,45.82.33.65,Vilnius,Lithuania,73,2834,4893838,Entertainment Websites
2855,3035,indeed.com,78.6316394805908,38.2814407348633,218.0,19.1407203674316,4409.0,1163.0,219305.0,45.82.33.65,Vilnius,Lithuania,180,4890,8150126,Other
2862,3042,ytmp3.cc,693.195343017578,64.5174980163574,388.0,32.2587490081787,5359.0,4114.0,165109.0,45.82.33.65,Vilnius,Lithuania,58,3358,7766136,Other
2864,3045,tiktok.com,96.6382026672363,36.9167327880859,1656.0,18.458366394043,3845.0,2511.0,741819.0,45.82.33.65,Vilnius,Lithuania,152,4220,1950196,Other
2867,3048,cdc.gov,660.234928131104,39.0863418579102,50.0,19.5431709289551,787.0,608.0,236830.0,45.82.33.65,Vilnius,Lithuania,39,233,52858,Health and Medical Websites
2869,3050,blog.google,132.856845855713,38.5122299194336,229.0,19.2561149597168,2860.0,1017.0,310881.0,45.82.33.65,Vilnius,Lithuania,852,14154,22267769,Other
2871,3052,indiatimes.com,100.94141960144,39.5200252532959,59.0,19.760012626648,5347.0,441.0,823493.0,45.82.33.65,Vilnius,Lithuania,382,30680,40620432,Other
2873,3054,flashscore.com,126.395463943481,36.2586975097656,67.0,18.1293487548828,1046.0,784.0,298162.0,45.82.33.65,Vilnius,Lithuania,114,711,303189,Other
2875,3056,adobe.com,108.793258666992,54.7659397125244,52.0,27.3829698562622,1510.0,971.0,318072.0,45.82.33.65,Vilnius,Lithuania,99,544,220987,Other
2877,3058,ssyoutube.com,79.3144702911377,39.3223762512207,117.0,19.6611881256104,1446.0,735.0,30024.0,45.82.33.65,Vilnius,Lithuania,111,2026,4641151,Other
2878,3059,unsplash.com,163.624286651611,36.3342761993408,54.0,18.1671380996704,2336.0,1001.0,388540.0,45.82.33.65,Vilnius,Lithuania,38,1064,3022046,Other
2881,3062,mcdonalds.com,331.887006759644,38.8038158416748,66.0,19.4019079208374,2007.0,1263.0,265420.0,45.82.33.65,Vilnius,Lithuania,268,2276,3377752,Other
2883,3065,bloomberg.com,302.072048187256,36.3733768463135,153.0,18.1866884231567,8253.0,1476.0,657483.0,45.82.33.65,Vilnius,Lithuania,119,1580,2895112,Financial Websites
2884,3066,forbes.com,197.302103042603,37.0233058929443,56.0,18.5116529464722,1650.0,884.0,596234.0,45.82.33.65,Vilnius,Lithuania,50,208,15160,Financial Websites
2887,3069,xe.com,99.6146202087402,38.0055904388428,58.0,19.0027952194214,1407.0,1018.0,445283.0,45.82.33.65,Vilnius,Lithuania,37,555,1602828,Other
2888,3071,coinmarketcap.com,92.4651622772217,36.4906787872314,60.0,18.2453393936157,1420.0,1009.0,274378.0,45.82.33.65,Vilnius,Lithuania,88,911,1703678,Financial Websites
2889,3072,spanishdict.com,321.11382484436,38.3844375610352,190.0,19.1922187805176,1456.0,413.0,218646.0,45.82.33.65,Vilnius,Lithuania,37,1601,1517591,Other
2890,3073,goodhousekeeping.com,111.26708984375,36.53883934021,57.0,18.269419670105,1097.0,610.0,421742.0,45.82.33.65,Vilnius,Lithuania,51,1075,1895149,Other
2892,3075,twitch.tv,124.98950958252,36.4644527435303,0.0,18.2322263717651,2441.0,989.0,211686.0,45.82.33.65,Vilnius,Lithuania,37,870,1527514,Entertainment Websites
2894,3077,poki.com,104.214668273926,58.6545467376709,78.0,29.3272733688354,1490.0,536.0,276820.0,45.82.33.65,Vilnius,Lithuania,340,2121,802372,Gaming Websites
2895,3078,caranddriver.com,119.165897369385,36.4155769348145,61.0,18.2077884674072,1154.0,733.0,457783.0,45.82.33.65,Vilnius,Lithuania,83,827,1589935,Other
2897,3080,hotels.com,133.747339248657,37.3263359069824,485.0,18.6631679534912,3024.0,2261.0,900674.0,45.82.33.65,Vilnius,Lithuania,217,1621,269306,Other
2898,3081,globo.com,557.923078536987,37.0721817016602,297.0,18.5360908508301,13119.0,4876.0,1043038.0,45.82.33.65,Vilnius,Lithuania,35,8554,18803577,Other
2899,3082,theguardian.com,109.050512313843,36.9772911071777,59.0,18.4886455535889,1523.0,476.0,1239309.0,45.82.33.65,Vilnius,Lithuania,3173,20435,3644800,News Websites
2901,3085,expedia.com,149.369955062866,35.6607437133789,1545.0,17.8303718566895,8846.0,3305.0,1403816.0,45.82.33.65,Vilnius,Lithuania,47,5071,14952798,Other
2902,3086,realtor.com,638.559341430664,35.888671875,609.0,17.9443359375,19422.0,1339.0,952876.0,45.82.33.65,Vilnius,Lithuania,75,36238,40016537,Other
2903,3087,crazygames.com,82.2508335113525,37.8522872924805,53.0,18.9261436462402,2832.0,755.0,667181.0,45.82.33.65,Vilnius,Lithuania,306,2835,4294900,Gaming Websites
2904,3088,digitaltrends.com,134.515523910522,38.1896495819092,1124.0,19.0948247909546,5725.0,1929.0,659162.0,45.82.33.65,Vilnius,Lithuania,113,8749,18099170,Other
2905,3089,nba.com,426.730155944824,36.0076427459717,605.0,18.0038213729858,11554.0,1294.0,647282.0,45.82.33.65,Vilnius,Lithuania,3819,9840,5020859,Other
2906,3090,nintendo.com,615.529775619507,37.4686717987061,59.0,18.734335899353,1445.0,998.0,766722.0,45.82.33.65,Vilnius,Lithuania,74,835,449103,Gaming Websites
2908,3092,fast.com,144.635915756226,37.2111797332764,52.0,18.6055898666382,1429.0,1392.0,25627.0,45.82.33.65,Vilnius,Lithuania,40,947,4587843,Other
2909,3093,decathlon.com,84.392786026001,51.0032176971436,44.0,25.5016088485718,5072.0,1226.0,1190177.0,45.82.33.65,Vilnius,Lithuania,36,6616,19897861,Other
2910,3095,stackoverflow.com,168.280601501465,36.8387699127197,165.0,18.4193849563599,1015.0,869.0,175999.0,45.82.33.65,Vilnius,Lithuania,629,3777,2124247,Other
2912,3098,www2.hm.com,134.577035903931,52.1962642669678,105.0,26.0981321334839,1652.0,1038.0,1102731.0,45.82.33.65,Vilnius,Lithuania,50,449,362846,Other
2913,3099,grubhub.com,111.759424209595,37.6303195953369,55.0,18.8151597976685,970.0,328.0,2701.0,45.82.33.65,Vilnius,Lithuania,36,280,78105,Other
2915,3101,facebook.com,51.372766494751,18.7020301818848,114.0,9.35101509094238,1783.0,1497.0,132680.0,194.110.85.37,Cruchten,Luxembourg,20,8839,49750126,Social Media Sites
2916,3102,amazon.com,343.66774559021,18.9211368560791,252.0,9.46056842803955,1138.0,639.0,202376.0,194.110.85.37,Cruchten,Luxembourg,26,285,158204,E-commerce Platforms
2918,3104,apple.com,92.1173095703125,24.6913433074951,42.0,12.3456716537476,1002.0,428.0,257260.0,194.110.85.37,Cruchten,Luxembourg,144,568,200249,Other
2919,3105,merriam-webster.com,52.7753829956055,19.0017223358154,26.0,9.50086116790772,4548.0,389.0,266486.0,194.110.85.37,Cruchten,Luxembourg,79,12785,11289544,Educational Websites
2924,3110,dictionary.com,91.3763046264648,18.5160636901855,24.0,9.25803184509277,1374.0,456.0,205916.0,194.110.85.37,Cruchten,Luxembourg,19,2166,5498602,Educational Websites
2927,3113,britannica.com,386.200189590454,19.3085670471191,544.0,9.65428352355957,4505.0,939.0,153408.0,194.110.85.37,Cruchten,Luxembourg,39,4916,15478579,Educational Websites
2928,3114,weather.com,60.0621700286865,18.5656547546387,1097.0,9.28282737731934,2074.0,1440.0,736091.0,194.110.85.37,Cruchten,Luxembourg,19,239,768113,Other
2934,3120,espncricinfo.com,719.1481590271,18.9006328582764,28.0,9.45031642913818,1456.0,973.0,538488.0,194.110.85.37,Cruchten,Luxembourg,38,611,1151973,Other
2939,3125,cricbuzz.com,416.384935379028,18.9106464385986,86.0,9.45532321929932,11834.0,218.0,140667.0,194.110.85.37,Cruchten,Luxembourg,20,51101,33658603,Other
2941,3127,webmd.com,382.535696029663,18.8584327697754,330.0,9.4292163848877,1285.0,900.0,291018.0,194.110.85.37,Cruchten,Luxembourg,19,273,357522,Health and Medical Websites
2942,3128,thesaurus.com,79.0891647338867,21.0552215576172,24.0,10.5276107788086,2408.0,475.0,203214.0,194.110.85.37,Cruchten,Luxembourg,22,4739,5503647,Other
2943,3129,whatsapp.com,54.5058250427246,19.0544128417969,571.0,9.52720642089844,1573.0,1160.0,279521.0,194.110.85.37,Cruchten,Luxembourg,90,3795,15654490,Other
2944,3130,rottentomatoes.com,75.2813816070557,20.2226638793945,33.0,10.1113319396973,1211.0,972.0,337417.0,194.110.85.37,Cruchten,Luxembourg,19,235,341071,Entertainment Websites
2947,3133,healthline.com,79.1375637054443,22.6171016693115,188.0,11.3085508346558,1336.0,517.0,160703.0,194.110.85.37,Cruchten,Luxembourg,46,490,381574,Health and Medical Websites
2949,3135,indeed.com,68.9356327056885,41.1710739135742,148.0,20.5855369567871,4019.0,2144.0,228576.0,194.110.85.37,Cruchten,Luxembourg,88,6430,4079271,Other
2950,3136,thefreedictionary.com,346.619367599487,19.1972255706787,249.0,9.59861278533936,5796.0,1757.0,1422518.0,194.110.85.37,Cruchten,Luxembourg,60,6211,10027141,Educational Websites
2952,3138,spotify.com,58.3090782165527,22.3040580749512,71.0,11.1520290374756,3670.0,2519.0,78859.0,194.110.85.37,Cruchten,Luxembourg,19,2990,7613489,Entertainment Websites
2956,3142,ytmp3.cc,547.133922576904,19.4315910339355,198.0,9.71579551696777,2800.0,1474.0,165109.0,194.110.85.37,Cruchten,Luxembourg,18,3717,9108464,Other
2957,3144,nih.gov,367.110729217529,18.6531543731689,122.0,9.32657718658447,1805.0,542.0,81225.0,194.110.85.37,Cruchten,Luxembourg,63,3633,7826391,Health and Medical Websites
2958,3145,tiktok.com,51.5115261077881,20.0197696685791,788.0,10.0098848342896,1829.0,1531.0,753037.0,194.110.85.37,Cruchten,Luxembourg,58,450,450234,Other
2961,3148,cdc.gov,534.691095352173,19.1035270690918,35.0,9.5517635345459,564.0,516.0,230427.0,194.110.85.37,Cruchten,Luxembourg,19,108,52858,Health and Medical Websites
2963,3150,blog.google,62.3006820678711,19.51003074646,198.0,9.75501537322998,2710.0,663.0,310882.0,194.110.85.37,Cruchten,Luxembourg,482,13491,23485402,Other
2970,3157,speedtest.net,76.2131214141846,19.686222076416,148.0,9.84311103820801,1804.0,441.0,153617.0,194.110.85.37,Cruchten,Luxembourg,21,1756,6344489,Other
2971,3158,ssyoutube.com,41.8546199798584,20.6685066223145,211.0,10.3342533111572,1836.0,991.0,30024.0,194.110.85.37,Cruchten,Luxembourg,181,2632,4641151,Other
2975,3162,mcdonalds.com,289.862632751465,32.1135520935059,59.0,16.0567760467529,3038.0,2230.0,265421.0,194.110.85.37,Cruchten,Luxembourg,27,1867,3170830,Other
2978,3166,forbes.com,93.1203365325928,22.1555233001709,26.0,11.0777616500855,1077.0,603.0,595662.0,194.110.85.37,Cruchten,Luxembourg,38,229,61995,Financial Websites
2982,3171,coinmarketcap.com,55.1996231079102,31.4736366271973,32.0,15.7368183135986,1218.0,724.0,272216.0,194.110.85.37,Cruchten,Luxembourg,22,1227,1754582,Financial Websites
2983,3172,spanishdict.com,249.029159545898,23.867130279541,154.0,11.9335651397705,5654.0,348.0,269010.0,194.110.85.37,Cruchten,Luxembourg,234,4164,6002823,Other
2984,3173,goodhousekeeping.com,57.384729385376,21.6026306152344,36.0,10.8013153076172,1068.0,577.0,421037.0,194.110.85.37,Cruchten,Luxembourg,17,1049,1589929,Other
2985,3174,dominos.com,50.6758689880371,20.4198360443115,299.0,10.2099180221558,3028.0,446.0,47710.0,194.110.85.37,Cruchten,Luxembourg,23,2181,6193075,Other
2986,3175,twitch.tv,92.5953388214111,23.745059967041,0.0,11.8725299835205,2207.0,1128.0,213698.0,194.110.85.37,Cruchten,Luxembourg,100,607,1527514,Entertainment Websites
2987,3176,pexels.com,85.7474803924561,38.1839275360107,66.0,19.0919637680054,1828.0,808.0,141281.0,194.110.85.37,Cruchten,Luxembourg,228,4065,3991981,Other
2988,3177,poki.com,50.1172542572022,18.9814567565918,50.0,9.4907283782959,11038.0,300.0,279516.0,194.110.85.37,Cruchten,Luxembourg,2998,19834,12458943,Gaming Websites
2989,3178,caranddriver.com,55.5634498596191,18.7413692474365,26.0,9.37068462371826,745.0,502.0,457561.0,194.110.85.37,Cruchten,Luxembourg,20,1590,2549797,Other
2990,3179,github.com,67.2852993011475,22.9964256286621,27.0,11.4982128143311,685.0,653.0,234631.0,194.110.85.37,Cruchten,Luxembourg,18,135,70279,Other
2992,3181,globo.com,514.472961425781,19.4582939147949,259.0,9.72914695739746,11866.0,3436.0,1045512.0,194.110.85.37,Cruchten,Luxembourg,19,11337,25137277,Other
2993,3182,theguardian.com,53.2989501953125,19.1621780395508,28.0,9.58108901977539,10963.0,360.0,1256524.0,194.110.85.37,Cruchten,Luxembourg,1745,11250,4407010,News Websites
2996,3186,realtor.com,555.65881729126,19.2101001739502,534.0,9.6050500869751,23976.0,1197.0,954389.0,194.110.85.37,Cruchten,Luxembourg,128,149747,81897461,Other
2997,3187,crazygames.com,42.6032543182373,20.7750797271729,45.0,10.3875398635864,1063.0,706.0,597235.0,194.110.85.37,Cruchten,Luxembourg,116,9536,8034232,Gaming Websites
2998,3188,digitaltrends.com,54.3184280395508,18.455982208252,857.0,9.22799110412598,9379.0,6541.0,649275.0,194.110.85.37,Cruchten,Luxembourg,52,7854,14426148,Other
2999,3189,nba.com,397.273302078247,28.5482406616211,823.0,14.2741203308105,3612.0,1914.0,490807.0,194.110.85.37,Cruchten,Luxembourg,87,9422,9128460,Other
3004,3195,stackoverflow.com,73.2970237731934,20.7381248474121,121.0,10.3690624237061,675.0,531.0,175946.0,194.110.85.37,Cruchten,Luxembourg,60,787,1912473,Other
3006,3198,www2.hm.com,49.9875545501709,20.9355354309082,94.0,10.4677677154541,1981.0,857.0,1508922.0,194.110.85.37,Cruchten,Luxembourg,19,572,362846,Other
3007,3199,grubhub.com,63.5998249053955,19.895076751709,26.0,9.94753837585449,728.0,235.0,2701.0,194.110.85.37,Cruchten,Luxembourg,21,160,78105,Other
3008,3200,google.com,355.060338973999,159.544706344605,240.0,79.7723531723022,16602.0,4425.0,146820.0,202.73.12.98,Kuala Lumpur,Malaysia,1096,38479,24770048,Other
3009,3201,facebook.com,329.051494598389,164.671659469605,433.0,82.3358297348022,12465.0,12105.0,67543.0,202.73.12.98,Kuala Lumpur,Malaysia,158,76887,37115202,Social Media Sites
3010,3202,amazon.com,1191.86639785767,160.374164581299,434.0,80.1870822906494,3807.0,3282.0,757537.0,202.73.12.98,Kuala Lumpur,Malaysia,162,1237,158204,E-commerce Platforms
3011,3203,imdb.com,1172.43909835815,161.106109619141,1730.0,80.5530548095703,6775.0,4578.0,705932.0,202.73.12.98,Kuala Lumpur,Malaysia,164,613,3667,Entertainment Websites
3013,3205,merriam-webster.com,338.444709777832,158.379077911377,236.0,79.1895389556885,50935.0,1724.0,278748.0,202.73.12.98,Kuala Lumpur,Malaysia,1945,407514,64059635,Educational Websites
3015,3207,yelp.com,533.904552459717,159.719944000244,1125.0,79.8599720001221,10936.0,4885.0,455553.0,202.73.12.98,Kuala Lumpur,Malaysia,324,30966,9915731,Other
3017,3209,wiktionary.org,342.993021011353,175.941944122314,321.0,87.9709720611572,1434.0,1428.0,61262.0,202.73.12.98,Kuala Lumpur,Malaysia,160,949,49888,Other
3018,3210,dictionary.com,542.813777923584,161.37170791626,163.0,80.6858539581299,25669.0,2377.0,246767.0,202.73.12.98,Kuala Lumpur,Malaysia,697,237887,46811194,Educational Websites
3019,3211,yahoo.com,747.018098831177,168.164253234863,253.0,84.0821266174316,28617.0,3264.0,953371.0,202.73.12.98,Kuala Lumpur,Malaysia,3850,234131,35984296,Other
3021,3213,britannica.com,1169.50988769531,162.948608398438,367.0,81.4743041992188,87867.0,2954.0,165054.0,202.73.12.98,Kuala Lumpur,Malaysia,1715,183160,58882697,Educational Websites
3022,3214,weather.com,408.752202987671,158.962726593018,224.0,79.4813632965088,28593.0,2279.0,921730.0,202.73.12.98,Kuala Lumpur,Malaysia,643,312536,41049995,Other
3024,3216,walmart.com,393.25475692749,164.028882980347,203.0,82.0144414901733,20225.0,408.0,183509.0,202.73.12.98,Kuala Lumpur,Malaysia,766,30995,12650503,E-commerce Platforms
3026,3218,linkedin.com,504.277467727661,176.63311958313,439.0,88.3165597915649,2700.0,1147.0,130783.0,202.73.12.98,Kuala Lumpur,Malaysia,175,1010,58341,Social Media Sites
3028,3220,espncricinfo.com,513.55767250061,161.975860595703,178.0,80.9879302978516,47070.0,3368.0,533953.0,202.73.12.98,Kuala Lumpur,Malaysia,357,160788,54067189,Other
3031,3223,gsmarena.com,661.754131317139,160.548686981201,334.0,80.2743434906006,55850.0,3134.0,92556.0,202.73.12.98,Kuala Lumpur,Malaysia,318,185541,41821186,Other
3032,3224,mayoclinic.org,1144.1056728363,159.660816192627,626.0,79.8304080963135,11445.0,2753.0,557849.0,202.73.12.98,Kuala Lumpur,Malaysia,928,25926,14692921,Health and Medical Websites
3033,3225,cricbuzz.com,500.462293624878,161.196947097778,206.0,80.5984735488892,17433.0,984.0,145643.0,202.73.12.98,Kuala Lumpur,Malaysia,996,67660,31366985,Other
3037,3229,whatsapp.com,333.143949508667,159.441709518433,829.0,79.7208547592163,6092.0,3706.0,258743.0,202.73.12.98,Kuala Lumpur,Malaysia,738,17946,18783593,Other
3038,3230,rottentomatoes.com,833.76955986023,165.008783340454,176.0,82.5043916702271,4332.0,2369.0,337575.0,202.73.12.98,Kuala Lumpur,Malaysia,318,1979,105682,Entertainment Websites
3039,3231,bbc.com,329.21838760376,169.712781906128,161.0,84.856390953064,8696.0,6161.0,221200.0,202.73.12.98,Kuala Lumpur,Malaysia,159,1010,44355,News Websites
3040,3232,bestbuy.com,376.452922821045,161.949157714844,275.0,80.9745788574219,3274.0,2918.0,6928.0,202.73.12.98,Kuala Lumpur,Malaysia,181,864,24976,E-commerce Platforms
3041,3233,healthline.com,629.765033721924,159.956455230713,958.0,79.9782276153564,89381.0,17167.0,352746.0,202.73.12.98,Kuala Lumpur,Malaysia,15768,743403,25675179,Health and Medical Websites
3042,3234,netflix.com,967.021465301514,169.618844985962,853.0,84.809422492981,14793.0,8634.0,482255.0,202.73.12.98,Kuala Lumpur,Malaysia,192,68371,67674233,Entertainment Websites
3044,3236,thefreedictionary.com,783.256053924561,159.86156463623,406.0,79.9307823181152,9070.0,2031.0,192457.0,202.73.12.98,Kuala Lumpur,Malaysia,354,32663,25847621,Educational Websites
3045,3237,xvideos.com,1159.06405448914,161.179780960083,449.0,80.5898904800415,5027.0,3601.0,1291490.0,202.73.12.98,Kuala Lumpur,Malaysia,824,3954,103375,Other
3046,3238,spotify.com,331.552267074585,160.147428512573,246.0,80.0737142562866,17093.0,3184.0,188640.0,202.73.12.98,Kuala Lumpur,Malaysia,477,30920,23373957,Entertainment Websites
3047,3239,livescore.com,332.081079483032,161.29207611084,165.0,80.6460380554199,5437.0,1849.0,252795.0,202.73.12.98,Kuala Lumpur,Malaysia,317,4916,2447060,Other
3048,3240,ebay.com,2308.22515487671,160.864114761353,582.0,80.4320573806763,7185.0,4452.0,346425.0,202.73.12.98,Kuala Lumpur,Malaysia,160,24212,4827849,E-commerce Platforms
3049,3241,pornhub.com,341.058731079102,162.449598312378,517.0,81.224799156189,9546.0,3395.0,673891.0,202.73.12.98,Kuala Lumpur,Malaysia,180,10272,7333233,Other
3050,3242,ytmp3.cc,506.824016571045,158.994197845459,194.0,79.4970989227295,5756.0,2688.0,164963.0,202.73.12.98,Kuala Lumpur,Malaysia,320,18585,15441526,Other
3052,3245,tiktok.com,333.179235458374,163.235187530518,633.0,81.6175937652588,8212.0,3543.0,721907.0,202.73.12.98,Kuala Lumpur,Malaysia,2579,21886,3455328,Other
3055,3248,cdc.gov,1373.59094619751,158.443212509155,253.0,79.2216062545776,2255.0,2162.0,230427.0,202.73.12.98,Kuala Lumpur,Malaysia,324,1986,114120,Health and Medical Websites
3057,3250,blog.google,354.357242584229,158.589601516724,454.0,79.2948007583618,11367.0,2114.0,310949.0,202.73.12.98,Kuala Lumpur,Malaysia,2233,78999,25583050,Other
3058,3251,cnbc.com,1006.29639625549,158.532381057739,380.0,79.2661905288696,3317.0,1425.0,2214617.0,202.73.12.98,Kuala Lumpur,Malaysia,1372,8833,89390,News Websites
