,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
4129,4391,akc.org,100.012540817261,24.3356227874756,30.0,12.1678113937378,8294.0,427.0,600926.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4130,4392,fast.com,94.907283782959,25.2058506011963,54.0,12.6029253005981,2590.0,1191.0,25627.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4131,4393,decathlon.com,116.431474685669,24.8024463653564,53.0,12.4012231826782,3180.0,1300.0,1189557.0,155.133.64.102,Bratislava,Slovakia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4137,4401,facebook.com,96.0707664489746,34.2388153076172,174.0,17.1194076538086,1727.0,1415.0,129994.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
4138,4402,amazon.com,406.359910964966,31.7833423614502,475.0,15.8916711807251,1745.0,1091.0,7027.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4141,4405,merriam-webster.com,79.2663097381592,29.7489166259766,49.0,14.8744583129883,2223.0,477.0,267518.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4145,4409,wiktionary.org,113.500356674194,32.3917865753174,75.0,16.1958932876587,422.0,421.0,61262.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4151,4415,microsoft.com,116.235494613647,29.6750068664551,0.0,14.8375034332275,49.0,37.0,3448.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4152,4416,walmart.com,101.085901260376,29.911994934082,64.0,14.955997467041,2723.0,1315.0,1779572.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4155,4419,homedepot.com,88.0258083343506,29.8137664794922,57.0,14.9068832397461,259.0,259.0,227.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4168,4432,bestbuy.com,142.945051193237,29.1352272033691,238.0,14.5676136016846,878.0,664.0,6928.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4178,4442,ytmp3.cc,600.507020950317,29.3633937835693,208.0,14.6816968917847,3391.0,1732.0,165100.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4193,4458,ssyoutube.com,86.1721038818359,29.7794342041016,95.0,14.8897171020508,1258.0,714.0,30024.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4196,4461,vocabulary.com,105.309247970581,32.2835445404053,431.0,16.1417722702026,2212.0,1700.0,44538.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4213,4480,hotels.com,97.9106426239014,30.153751373291,164.0,15.0768756866455,332.0,326.0,124.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4217,4485,expedia.com,90.5020236968994,29.865026473999,307.0,14.9325132369995,479.0,474.0,124.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4224,4492,fast.com,149.239540100098,29.6955108642578,42.0,14.8477554321289,3724.0,1638.0,25627.0,195.158.249.203,Ljubljana,Slovenia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4245,4515,microsoft.com,1001.37424468994,212.24570274353,0.0,106.122851371765,38.0,33.0,3448.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4255,4525,cricbuzz.com,705.933332443237,201.709508895874,208.0,100.854754447937,16724.0,1228.0,142774.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4258,4528,thesaurus.com,635.917663574219,205.675363540649,218.0,102.837681770325,46575.0,3891.0,243337.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4261,4531,bbc.com,413.372993469238,199.132442474365,216.0,99.5662212371826,9041.0,5560.0,230031.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4278,4549,nordstrom.com,442.720651626587,201.607465744019,706.0,100.803732872009,1829.0,1829.0,212784.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4291,4562,mcdonalds.com,889.509916305542,199.06497001648,268.0,99.5324850082397,6092.0,3982.0,265419.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4309,4582,theguardian.com,418.033838272095,198.407411575317,377.0,99.2037057876587,6311.0,1794.0,1217076.0,185.203.122.239,Johannesburg,South_Africa,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4334,4610,dictionary.com,830.200672149658,272.437334060669,274.0,136.218667030334,28935.0,3698.0,246458.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4339,4615,microsoft.com,1070.14846801758,288.576364517212,0.0,144.288182258606,45.0,32.0,3448.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4342,4618,linkedin.com,860.112190246582,296.499729156494,508.0,148.249864578247,4437.0,1766.0,120717.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
4352,4628,thesaurus.com,872.70188331604,335.942268371582,275.0,167.971134185791,24144.0,3761.0,243306.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4356,4632,bestbuy.com,1012.23850250244,273.608922958374,329.0,136.804461479187,3501.0,2928.0,6917.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4372,4649,nordstrom.com,594.54083442688,274.460792541504,488.0,137.230396270752,3033.0,3033.0,209778.0,160.238.37.106,Seoul,South_Korea,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4423,4705,merriam-webster.com,92.5064086914063,47.9316711425781,100.0,23.9658355712891,3344.0,614.0,267967.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4429,4711,yahoo.com,343.331336975098,60.3837966918945,178.0,30.1918983459473,1852.0,1774.0,44815.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4433,4715,microsoft.com,282.621145248413,40.4491424560547,0.0,20.2245712280273,35.0,28.0,3448.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4439,4721,craigslist.org,415.426015853882,42.8006649017334,142.0,21.4003324508667,2082.0,1156.0,52189.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4447,4729,whatsapp.com,95.4387187957764,39.9377346038818,497.0,19.9688673019409,2358.0,1536.0,279974.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4466,4749,nordstrom.com,101.761102676392,41.6169166564941,187.0,20.8084583282471,491.0,491.0,208883.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4472,4755,thepiratebay.org,93.5263633728027,38.9478206634521,887.0,19.4739103317261,1901.0,1658.0,4894.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4475,4758,ssyoutube.com,92.8657054901123,39.8650169372559,120.0,19.9325084686279,1556.0,750.0,30024.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4478,4761,vocabulary.com,109.530210494995,41.9001579284668,441.0,20.9500789642334,2459.0,1797.0,45239.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4491,4776,pexels.com,86.3673686981201,39.4937992095947,175.0,19.7468996047974,1346.0,917.0,138937.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4507,4793,decathlon.com,95.8714485168457,46.6265678405762,46.0,23.3132839202881,3526.0,1413.0,1188453.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4511,4799,grubhub.com,95.1242446899414,39.6773815155029,64.0,19.8386907577515,838.0,328.0,2701.0,155.133.14.108,Madrid,Spain,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4521,4809,wiktionary.org,147.463798522949,36.3101959228516,93.0,18.1550979614258,462.0,460.0,61262.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4527,4815,microsoft.com,343.88256072998,40.9617424011231,0.0,20.4808712005615,40.0,34.0,3448.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4532,4820,espncricinfo.com,784.92546081543,36.6570949554443,42.0,18.3285474777222,1932.0,1106.0,560809.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4533,4821,craigslist.org,447.707414627075,41.0745143890381,151.0,20.537257194519,2461.0,1400.0,51620.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4537,4825,cricbuzz.com,409.011840820313,49.246072769165,56.0,24.6230363845825,5291.0,363.0,144262.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4540,4828,thesaurus.com,134.271383285522,36.9625091552734,49.0,18.4812545776367,1954.0,706.0,204090.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4542,4830,rottentomatoes.com,121.841669082642,37.1303558349609,60.0,18.5651779174805,1762.0,915.0,393275.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
4543,4831,bbc.com,84.7127437591553,58.4707260131836,47.0,29.2353630065918,2292.0,1531.0,224271.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4550,4838,spotify.com,81.8924903869629,36.372184753418,97.0,18.186092376709,3061.0,1620.0,78934.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
4563,4852,indiatimes.com,93.4824943542481,36.8285179138184,47.0,18.4142589569092,6214.0,456.0,820616.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4566,4855,thepiratebay.org,102.836847305298,38.0637645721436,746.0,19.0318822860718,1863.0,1856.0,4890.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4573,4862,mcdonalds.com,270.911931991577,41.048526763916,62.0,20.524263381958,1756.0,1415.0,277371.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4580,4871,coinmarketcap.com,78.1400203704834,36.3113880157471,50.0,18.1556940078735,2482.0,1065.0,274541.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
4584,4875,twitch.tv,85.9453678131104,37.2929573059082,0.0,18.6464786529541,2427.0,1051.0,214526.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
4586,4877,poki.com,80.6841850280762,36.513090133667,86.0,18.2565450668335,1351.0,413.0,276931.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
4591,4882,theguardian.com,92.9043292999268,36.736011505127,47.0,18.3680057525635,1797.0,494.0,1222634.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4601,4893,decathlon.com,91.2051200866699,37.2681617736816,45.0,18.6340808868408,73454.0,68695.0,1111393.0,185.202.237.140,Stockholm,Sweden,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4607,4901,facebook.com,77.1932601928711,26.2343883514404,171.0,13.1171941757202,1823.0,1543.0,130039.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
4615,4909,wiktionary.org,69.29612159729,22.437572479248,66.0,11.218786239624,360.0,352.0,61262.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4621,4915,microsoft.com,325.491428375244,84.1274261474609,0.0,42.0637130737305,40.0,34.0,3448.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4625,4919,homedepot.com,59.3936443328857,22.2728252410889,36.0,11.1364126205444,199.0,199.0,227.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4626,4920,espncricinfo.com,678.213119506836,26.329517364502,24.0,13.164758682251,1476.0,905.0,560762.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4631,4925,cricbuzz.com,358.477830886841,23.3218669891357,25.0,11.6609334945679,15078.0,174.0,144667.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4632,4926,timeanddate.com,274.003505706787,27.8036594390869,50.0,13.9018297195435,1236.0,385.0,65064.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4638,4932,bestbuy.com,423.149347305298,21.4881896972656,77.0,10.7440948486328,683.0,573.0,6917.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4658,4953,roblox.com,340.749979019165,55.5484294891357,175.0,27.7742147445679,1470.0,1169.0,96953.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
4685,4982,theguardian.com,69.8246955871582,21.9640731811523,35.0,10.9820365905762,11202.0,377.0,1235374.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
4694,4992,fast.com,77.4905681610107,22.4676132202148,60.0,11.2338066101074,2476.0,2449.0,25627.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4697,4996,calculator.net,413.66171836853,21.5520858764648,118.0,10.7760429382324,879.0,701.0,11466.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4698,4998,www2.hm.com,55.6349754333496,22.3755836486816,48.0,11.1877918243408,1116.0,747.0,46936.0,45.8.149.97,Zürich,Switzerland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4702,5002,amazon.com,1327.01230049133,253.727197647095,525.0,126.863598823547,6632.0,4297.0,787674.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4705,5005,merriam-webster.com,521.341800689697,253.095388412476,342.0,126.547694206238,45681.0,2510.0,278687.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4710,5010,dictionary.com,883.479118347168,252.376556396484,284.0,126.188278198242,20737.0,3429.0,246061.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4715,5015,microsoft.com,795.073747634888,298.254728317261,0.0,149.12736415863,31.0,28.0,3448.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4718,5018,linkedin.com,773.728847503662,253.262758255005,434.0,126.631379127502,1582.0,1581.0,24571.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
4735,5035,indeed.com,519.555807113647,252.807378768921,467.0,126.40368938446,12194.0,6721.0,195606.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4742,5042,ytmp3.cc,932.438373565674,252.752542495728,356.0,126.376271247864,7036.0,3639.0,165100.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4743,5044,nih.gov,1307.99317359924,254.843473434448,483.0,127.421736717224,6005.0,3632.0,81118.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
4763,5065,bloomberg.com,746.368169784546,252.135276794434,288.0,126.067638397217,5349.0,2723.0,14423.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
4770,5073,goodhousekeeping.com,576.870441436768,252.878904342651,291.0,126.439452171326,4445.0,2711.0,419272.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4771,5074,dominos.com,516.144037246704,268.212080001831,503.0,134.106040000916,10245.0,1632.0,47710.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4775,5078,caranddriver.com,654.794692993164,256.568193435669,285.0,128.284096717834,4501.0,2745.0,456732.0,185.213.82.25,Taipei,Taiwan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4799,5105,merriam-webster.com,506.343364715576,202.957391738892,0.0,101.478695869446,348.0,348.0,3462.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4804,5110,dictionary.com,747.232437133789,198.997497558594,0.0,99.4987487792969,172.0,168.0,3361.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4807,5113,britannica.com,3052.77752876282,208.253860473633,0.0,104.126930236816,140.0,136.0,3443.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
4809,5115,microsoft.com,1444.40793991089,201.098442077637,0.0,100.549221038818,40.0,34.0,3448.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4811,5117,espn.com,469.785451889038,209.736824035645,0.0,104.868412017822,98.0,98.0,3737.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4814,5120,espncricinfo.com,705.616474151611,206.207752227783,0.0,103.103876113892,87.0,83.0,3341.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4822,5128,thesaurus.com,1397.41778373718,200.027942657471,0.0,100.013971328735,210.0,206.0,3414.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4832,5138,spotify.com,3542.1290397644,214.015245437622,0.0,107.007622718811,52.0,52.0,3393.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
4843,5150,blog.google,3177.4365901947,200.603246688843,0.0,100.301623344421,39.0,32.0,3322.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4845,5152,indiatimes.com,413.81049156189,3246.77801132202,0.0,1623.38900566101,59.0,59.0,3373.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4858,5166,forbes.com,,,,,,,,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
4876,5186,realtor.com,1276.5383720398,225.502014160156,0.0,112.751007080078,33.0,33.0,3330.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4878,5188,digitaltrends.com,499.869346618652,203.869819641113,0.0,101.934909820557,38.0,35.0,3342.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4879,5189,nba.com,842.814683914185,197.261095046997,0.0,98.6305475234985,284.0,284.0,3358.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4883,5193,decathlon.com,549.267292022705,223.087787628174,0.0,111.543893814087,40.0,37.0,3330.0,122.155.174.183,Bang Rak,Thailand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4888,5200,google.com,198.683023452759,54.584264755249,187.0,27.2921323776245,5894.0,1658.0,149009.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4892,5204,apple.com,215.167999267578,55.0870895385742,101.0,27.5435447692871,2784.0,919.0,255290.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4897,5209,wiktionary.org,233.452320098877,57.1002960205078,160.0,28.5501480102539,642.0,623.0,61262.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4903,5215,microsoft.com,374.107122421265,54.7678470611572,0.0,27.3839235305786,47.0,37.0,3448.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4904,5216,walmart.com,135.779142379761,54.3615818023682,145.0,27.1807909011841,2866.0,389.0,183637.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
4907,5219,homedepot.com,208.108901977539,55.7610988616943,76.0,27.8805494308472,415.0,415.0,226.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4930,5242,ytmp3.cc,752.024173736572,79.5724391937256,256.0,39.7862195968628,1346.0,1083.0,660.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4945,5258,ssyoutube.com,161.149024963379,56.7617416381836,141.0,28.3808708190918,2060.0,1158.0,30024.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4949,5262,mcdonalds.com,380.92827796936,60.3733062744141,122.0,30.186653137207,2676.0,1697.0,265409.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4951,5265,bloomberg.com,350.031614303589,55.1786422729492,68.0,27.5893211364746,1401.0,700.0,14423.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
4963,5278,caranddriver.com,137.91298866272,54.3599128723145,67.0,27.1799564361572,1428.0,806.0,456648.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
